ticket_id,customer_id,date,topic,text,status,priority,resolved_in_days
e0f655a5-fde9-4b71-ab0c-b4c9a9947d4d,CUST_01468,2026-04-04,billing,I cancelled but was still billed. Please reverse this charge.,pending,high,7.0
a9e812a8-b99a-49fc-8c0b-a1b439f14854,CUST_01468,2025-11-22,account,Can I downgrade my plan and keep my data?,pending,high,14.0
0f2f0d35-eb3d-47d7-a91a-f6a1f7cc1a17,CUST_01468,2025-09-03,billing,I was charged twice this month and need a refund immediately.,resolved,high,5.0
f58ba33d-68cf-42de-bc9c-91c2c00eb9a3,CUST_01469,2026-03-03,technical,Reports are not loading and just show a blank screen.,open,high,14.0
d4d7f7b4-b3d0-4482-8d2f-ce81fb932c97,CUST_01469,2026-05-09,technical,Reports are not loading and just show a blank screen.,open,medium,10.0
400930d9-7846-4ac4-aaf8-0042fa411665,CUST_01469,2025-05-30,technical,The app crashes every time I try to run payroll.,pending,medium,2.0
f54654a4-cc9a-40f5-92be-cf0376f03ebd,CUST_01469,2026-01-24,feature,Please add a dark mode to the dashboard.,resolved,high,9.0
92ec6fbc-6e50-42ce-809b-39af4e15670e,CUST_01470,2026-04-25,technical,"I cannot log in to my account, password reset is not working.",open,low,
3df41130-6daa-443f-97c2-bd5da855527e,CUST_01470,2025-11-03,billing,Why did my subscription price increase without notice?,resolved,medium,14.0
fde6c376-507c-4107-8483-b14fe1b05283,CUST_01470,2026-01-27,technical,"I cannot log in to my account, password reset is not working.",open,high,10.0
aebb0c23-91da-4366-9483-dcac0bfc40ed,CUST_01471,2026-04-28,technical,Reports are not loading and just show a blank screen.,open,low,14.0
5600c0b4-87b3-4a24-9fa0-301a5a682c06,CUST_01471,2026-01-07,feature,Is there a way to export data to Excel automatically?,resolved,low,
c945d9d8-6ffd-4be4-a6ae-63bafec26132,CUST_01472,2025-12-11,technical,The app crashes every time I try to run payroll.,pending,medium,12.0
5e1aa973-0605-41ee-a6ac-3a09f3af15d9,CUST_01472,2025-03-10,billing,I cancelled but was still billed. Please reverse this charge.,resolved,high,13.0
ecfbfdff-a1a1-42c6-8127-d5dd943b935c,CUST_01476,2026-03-22,billing,I was charged twice this month and need a refund immediately.,open,low,9.0
1940673a-bba8-4340-aa31-5ad63658a37c,CUST_01476,2025-11-11,billing,Why did my subscription price increase without notice?,pending,low,10.0
6570e16f-9a52-4c2e-a0e8-844b74601efe,CUST_01477,2026-04-08,billing,I cancelled but was still billed. Please reverse this charge.,resolved,high,2.0
f173f1e7-c70f-4e34-b2a5-af93f5acf045,CUST_01477,2026-02-19,account,How do I add a second user to my account?,open,low,5.0
dfcf77df-794b-4bd1-86e1-447f593971f4,CUST_01477,2026-02-27,technical,The app crashes every time I try to run payroll.,pending,medium,5.0
d0e34cc9-ea22-4e6d-a539-82efbffa560a,CUST_01477,2026-04-14,account,Can I downgrade my plan and keep my data?,resolved,high,7.0
b540db51-8e66-4664-a80c-25b0b2256801,CUST_01478,2025-05-11,feature,Can you add support for multiple currencies?,resolved,low,8.0
6d00021d-def4-473b-b075-2bc6fb397331,CUST_01479,2026-02-24,technical,"I cannot log in to my account, password reset is not working.",pending,low,6.0
755b8d67-282f-48da-ada8-ac8b5b90d49b,CUST_01479,2025-08-21,account,How do I export all my data before cancelling?,pending,low,5.0
1ad02f5b-3cf0-4373-b8f4-e390ca1dc14f,CUST_01480,2025-02-14,billing,Why did my subscription price increase without notice?,open,high,
3b8f371d-38d1-42c8-b85b-add195428247,CUST_01480,2025-06-28,feature,Please add a dark mode to the dashboard.,resolved,high,
00323371-f601-4a71-b783-11fecab86f75,CUST_01480,2025-05-05,feature,Can you add support for multiple currencies?,resolved,high,11.0
fc2b8b23-33f5-4f13-a688-2c8c2a4105f6,CUST_01480,2025-10-20,technical,The app crashes every time I try to run payroll.,resolved,high,2.0
be1a8966-83b0-47e5-be37-93b9fb3fc804,CUST_01482,2025-09-26,account,Can I downgrade my plan and keep my data?,resolved,medium,10.0
ec66af67-87fa-4ed5-bbc0-c74b154143d5,CUST_01482,2026-02-01,feature,Is there a way to export data to Excel automatically?,open,high,8.0
f9590c57-b4ce-4bf3-9b0b-a0800d2d628a,CUST_01482,2025-07-06,feature,I need the ability to set recurring transactions.,open,low,10.0
1357d94f-4dbf-41d7-8dd9-3617a8eb2f42,CUST_01483,2025-07-21,feature,Is there a way to export data to Excel automatically?,open,high,
f4d002db-ad83-4fef-89fb-1b8edc6d36f8,CUST_01483,2024-11-21,feature,Can you add support for multiple currencies?,open,medium,11.0
c0e6319a-799d-44a7-b2e7-3c51bb3de291,CUST_01484,2026-02-06,billing,"My invoice shows the wrong amount, please help.",resolved,low,6.0
e77d2782-f428-430d-b8b2-4b9ab9c06cff,CUST_01484,2026-03-31,technical,"I cannot log in to my account, password reset is not working.",pending,low,
6db8e3eb-ec87-48aa-83ee-8f5215c929b7,CUST_01484,2026-02-12,technical,My bank connection keeps disconnecting every few days.,pending,high,12.0
23a52d02-eef8-4e53-952e-a14e83569424,CUST_01484,2026-03-20,billing,Why did my subscription price increase without notice?,pending,medium,10.0
ecfdda5e-1afd-4844-b92c-b8dde1afb35b,CUST_01485,2026-04-25,billing,I cancelled but was still billed. Please reverse this charge.,pending,high,8.0
7bf5c790-609e-4ff9-abe2-0d92dee61209,CUST_01485,2026-05-15,technical,Reports are not loading and just show a blank screen.,resolved,low,9.0
b18ba1ed-95a2-4bc4-bd50-07125f873527,CUST_01485,2026-05-16,account,Can I downgrade my plan and keep my data?,resolved,low,12.0
9119a396-9cac-4512-a8c2-fdd1c43f1891,CUST_01486,2026-02-21,billing,I cancelled but was still billed. Please reverse this charge.,pending,medium,13.0
29a7101a-6408-4717-b278-477d82c617ca,CUST_01486,2026-04-07,feature,Is there a way to export data to Excel automatically?,open,high,
294c3412-ce39-4405-b5bc-42f1ce0802cb,CUST_01486,2026-03-15,account,I need to update my business address and tax ID.,open,high,13.0
f13b5d4d-d3a3-4029-a476-0636336d921c,CUST_01487,2025-08-18,technical,My bank connection keeps disconnecting every few days.,open,high,3.0
c7cf7c4a-3e9b-4c8c-bdc5-674558138b27,CUST_01487,2025-07-20,account,How do I export all my data before cancelling?,pending,medium,7.0
0bbb590c-af58-4d40-befd-69ec5a4f76c6,CUST_01487,2025-11-14,feature,Please add a dark mode to the dashboard.,resolved,low,1.0
62d367bf-6b24-45a7-8d84-f895b34b71d7,CUST_01487,2025-06-16,feature,I need the ability to set recurring transactions.,resolved,low,7.0
17a35d5d-ae9a-43eb-a887-f6a77b1f29ae,CUST_01489,2025-12-08,technical,Reports are not loading and just show a blank screen.,open,high,
18de6238-078a-4478-b730-ad3b6a26d80e,CUST_01491,2026-02-06,billing,"My invoice shows the wrong amount, please help.",pending,low,3.0
a510db3d-cfe7-4fb7-bf0f-6b27ddf518c5,CUST_01491,2026-04-10,account,How do I add a second user to my account?,pending,low,
a33ab6c8-fda1-4003-bf41-99994f897be6,CUST_01491,2025-06-18,account,I need to update my business address and tax ID.,pending,high,2.0
92f99620-adcf-4f60-9d50-53b1fad71fad,CUST_01492,2025-11-02,feature,I need the ability to set recurring transactions.,open,low,6.0
8d6ddbca-4c55-44bf-976c-18c211e50dd2,CUST_01492,2026-05-12,technical,My bank connection keeps disconnecting every few days.,resolved,low,6.0
d85ecfeb-b735-442b-8bd0-e32bd95d550d,CUST_01492,2025-12-02,feature,Can you add support for multiple currencies?,open,low,
4954dd4e-7adf-4eb3-b328-7123f36e5a0c,CUST_01493,2026-01-17,billing,I cancelled but was still billed. Please reverse this charge.,open,high,1.0
fa3d11af-684e-4671-9a43-dee81c21c796,CUST_01493,2026-01-06,billing,I cancelled but was still billed. Please reverse this charge.,resolved,high,
d97a9bad-aceb-4826-ae87-642859c40e8e,CUST_01493,2026-03-03,billing,I cancelled but was still billed. Please reverse this charge.,pending,low,
24d2a2b8-b2e3-466d-88f6-c5244cc83866,CUST_01493,2026-04-11,account,How do I add a second user to my account?,resolved,low,11.0
213729b5-5682-4182-9d52-1732878bdebd,CUST_01494,2026-04-25,billing,I was charged twice this month and need a refund immediately.,pending,high,13.0
49ac3413-49a8-4848-8786-818439107b14,CUST_01494,2025-09-09,account,How do I export all my data before cancelling?,pending,medium,
d9cd1a1d-7841-44bf-a8e7-21f09445ef43,CUST_01494,2025-12-11,billing,Why did my subscription price increase without notice?,pending,low,12.0
ff58b0b2-f55f-4186-8b0c-7816d7123180,CUST_01496,2025-10-20,feature,Please add a dark mode to the dashboard.,pending,medium,3.0
2b3666c2-9d49-4631-b1ae-5bb73c07401c,CUST_01496,2026-03-20,feature,I need the ability to set recurring transactions.,resolved,low,11.0
b87f6144-447c-4f37-a99a-e4c2b1dbb0d2,CUST_01497,2025-10-18,billing,Why did my subscription price increase without notice?,resolved,high,3.0
9e906640-0069-440c-885e-12fe88b392d6,CUST_01497,2025-08-11,technical,Reports are not loading and just show a blank screen.,pending,low,13.0
0eb0e8cc-cbad-4db0-98bc-a325feccd176,CUST_01497,2025-04-27,technical,The app crashes every time I try to run payroll.,resolved,medium,4.0
dea3343b-86d7-412b-8360-51050faf7d8c,CUST_01497,2025-03-01,feature,Please add a dark mode to the dashboard.,pending,low,12.0
b9c75c4b-731c-4d56-8a8e-34d6e72f581d,CUST_01498,2026-03-14,billing,"My invoice shows the wrong amount, please help.",open,low,5.0
d6748cc6-f61f-4259-99b7-7aeb92319596,CUST_01498,2026-02-11,billing,"My invoice shows the wrong amount, please help.",resolved,medium,2.0
99f8467c-b7ab-49ec-91c7-f2ac02f516d2,CUST_01498,2025-11-13,feature,Please add a dark mode to the dashboard.,open,medium,3.0
cf592b6b-438e-49d0-be5c-59cd4fae8c69,CUST_01498,2026-02-17,account,How do I add a second user to my account?,pending,medium,5.0
827f4073-95c9-466d-a731-15ca7092f334,CUST_01499,2025-07-11,technical,"I cannot log in to my account, password reset is not working.",resolved,high,4.0
a536dd25-a947-4997-93dd-2a95b4086870,CUST_01499,2025-08-03,account,Can I downgrade my plan and keep my data?,open,medium,14.0
c23a4b8a-1bfc-4838-9451-0ee8b7899612,CUST_01499,2025-11-11,account,How do I export all my data before cancelling?,pending,high,
cf53c690-61be-4c9c-87eb-da27abb8c8e8,CUST_01499,2026-01-20,feature,Is there a way to export data to Excel automatically?,pending,medium,4.0
0cc5d5c4-3490-4388-8a04-f02e13c53378,CUST_01500,2026-02-25,billing,"My invoice shows the wrong amount, please help.",pending,high,
f8a37b0f-e484-4dc0-8a0b-15c17656a862,CUST_01500,2026-01-27,billing,"My invoice shows the wrong amount, please help.",resolved,medium,3.0
c56c0fe5-f558-4ca8-b06b-dc8c5af949e4,CUST_01501,2025-08-24,account,How do I export all my data before cancelling?,pending,high,8.0
462f614b-718e-400c-8f9a-6920e7b5697a,CUST_01502,2025-12-23,feature,Please add a dark mode to the dashboard.,resolved,medium,4.0
6acc0bf8-f444-46b6-b7ea-ffa5451d1949,CUST_01502,2026-01-21,account,How do I add a second user to my account?,pending,low,
cfd7fb12-7a47-4113-bb33-5cf313adba74,CUST_01502,2025-11-24,account,I need to update my business address and tax ID.,open,low,6.0
964ce396-9374-4e22-b18a-0472a1fcd048,CUST_01503,2026-01-28,feature,I need the ability to set recurring transactions.,resolved,low,10.0
f79bea66-1c59-4be9-a48d-298217f042f1,CUST_01503,2025-12-26,technical,My bank connection keeps disconnecting every few days.,resolved,high,
d1d3b851-4f08-4ff4-a55f-f789f69c14f6,CUST_01503,2026-02-18,technical,The app crashes every time I try to run payroll.,pending,high,
e6e2b04b-3fbb-4372-a04a-7b02c1a7ebcd,CUST_01503,2026-03-19,feature,Can you add support for multiple currencies?,pending,low,12.0
7bdedf56-3391-4cf2-94c8-7359fcb5fd70,CUST_01503,2025-12-17,account,I need to update my business address and tax ID.,resolved,high,10.0
eed71e0d-4f23-4fc3-a57c-fb3bddb3244b,CUST_01503,2026-05-08,technical,The app crashes every time I try to run payroll.,open,low,1.0
686b55a3-0d66-4b55-9e3f-8cc3271a406d,CUST_01504,2026-04-09,account,How do I add a second user to my account?,pending,high,11.0
bfd652cb-79c5-4535-9c39-c4ac6b2cde54,CUST_01505,2025-07-28,account,I need to update my business address and tax ID.,pending,low,12.0
63efd1ee-f90a-43ee-b86b-be21f9149409,CUST_01505,2026-04-15,billing,Why did my subscription price increase without notice?,pending,medium,10.0
de84199c-dbcf-4342-8356-603221ad4dfd,CUST_01506,2026-05-06,billing,"My invoice shows the wrong amount, please help.",pending,low,
2f85de66-932a-4d5b-8c10-f583eb7e5a19,CUST_01506,2025-04-26,feature,Can you add support for multiple currencies?,open,medium,11.0
769303ff-6b0c-4aac-ad13-8a386fc9b25d,CUST_01506,2025-06-15,billing,"My invoice shows the wrong amount, please help.",open,medium,10.0
1d639bcf-0b3a-4850-a901-24df7029f5a2,CUST_01506,2025-08-16,billing,I was charged twice this month and need a refund immediately.,resolved,low,1.0
8fb6e0f4-4dec-43a9-b07f-394a6ff2b8ac,CUST_01507,2026-05-18,account,How do I export all my data before cancelling?,pending,high,9.0
77d73240-ea5a-4da4-bff0-05673b9ab136,CUST_01507,2026-01-14,technical,My bank connection keeps disconnecting every few days.,open,low,12.0
510c6bfa-0b21-436c-bfa9-ee8bfd4c1eed,CUST_01507,2026-03-24,feature,Is there a way to export data to Excel automatically?,resolved,low,4.0
4e35e3a3-e74f-45e0-b4b4-8ce956107e80,CUST_01507,2026-05-19,technical,"I cannot log in to my account, password reset is not working.",resolved,high,11.0
3d245bd9-ce7a-4be9-9a80-0ed8ce160cfd,CUST_01508,2026-04-27,account,I need to update my business address and tax ID.,pending,high,14.0
f3ab836a-5342-4d52-8209-540174b01ca6,CUST_01508,2026-05-06,account,Can I downgrade my plan and keep my data?,pending,medium,10.0
17c8ba99-3f43-4390-911c-0d1ef0f1f8ce,CUST_01508,2025-11-12,billing,I cancelled but was still billed. Please reverse this charge.,resolved,medium,6.0
7fff480f-e48d-4b25-9321-c1ebba299ea6,CUST_01508,2025-05-04,account,Can I downgrade my plan and keep my data?,open,medium,
cdea8b32-7cd2-43a7-bd1a-9c9717545db0,CUST_01508,2025-06-07,technical,The app crashes every time I try to run payroll.,pending,high,12.0
079cd8ac-0b53-41d7-831d-ffc5a3f05223,CUST_01509,2025-10-21,feature,Is there a way to export data to Excel automatically?,pending,low,9.0
43db68aa-a6cb-405f-9d56-c59e0018f913,CUST_01509,2025-04-25,feature,Is there a way to export data to Excel automatically?,pending,high,5.0
786b05bd-949e-4a42-b5c5-4d621bb67d12,CUST_01509,2024-11-29,technical,My bank connection keeps disconnecting every few days.,resolved,high,10.0
19b7e3f1-1793-4bf9-b38b-00f681bb7035,CUST_01509,2026-01-04,billing,"My invoice shows the wrong amount, please help.",resolved,medium,2.0
c0fdd4d5-9ecf-491b-a094-e50d1414ea2d,CUST_01509,2025-12-12,technical,My bank connection keeps disconnecting every few days.,pending,medium,2.0
66f21ba9-ac92-4b06-9881-2b6fa34a9cc4,CUST_01509,2025-06-07,technical,"I cannot log in to my account, password reset is not working.",open,high,6.0
f2ba8496-0604-4ada-8eea-ea650ab28912,CUST_01509,2025-09-29,account,Can I downgrade my plan and keep my data?,open,medium,10.0
b6938e9f-6dc2-4207-99ba-ad18b7fd62f0,CUST_01509,2026-02-10,technical,"I cannot log in to my account, password reset is not working.",open,high,1.0
e29b698b-2e5b-452b-aae7-75c8780bede9,CUST_01510,2025-07-15,account,I need to update my business address and tax ID.,open,medium,14.0
ea15371d-66c2-4f9f-9cdc-a13f733172eb,CUST_01510,2025-12-22,billing,I was charged twice this month and need a refund immediately.,open,medium,
0e188773-7049-49d1-96af-839ad5545fee,CUST_01510,2025-07-10,billing,I was charged twice this month and need a refund immediately.,pending,medium,
59e6957b-8c8a-4ce3-aae9-87e498e9b4d5,CUST_01510,2026-01-02,billing,Why did my subscription price increase without notice?,pending,high,2.0
ead65b31-bb25-4ca1-a17a-b51ce52385ce,CUST_01511,2026-05-15,feature,Can you add support for multiple currencies?,resolved,medium,1.0
c0693aab-d04b-473d-b293-107533245828,CUST_01511,2025-09-02,feature,Please add a dark mode to the dashboard.,open,low,3.0
3a0f0a3f-e278-4649-8352-bb843f413fb7,CUST_01511,2025-05-01,account,How do I add a second user to my account?,pending,medium,2.0
2824999d-e23a-48ea-98a5-a27a272b1572,CUST_01511,2026-03-16,feature,Please add a dark mode to the dashboard.,open,high,2.0
a2a2a6de-7a6b-4465-b926-a8b8cd959018,CUST_01512,2025-12-18,account,Can I downgrade my plan and keep my data?,pending,high,
1695e44b-b564-4ab5-8357-d11ee5aa701b,CUST_01512,2025-12-16,billing,Why did my subscription price increase without notice?,pending,high,7.0
761a912e-7d9a-4148-8568-944c71420c9e,CUST_01512,2025-12-10,technical,Reports are not loading and just show a blank screen.,resolved,low,
ca1142f6-7731-48bd-94aa-f07bfd4d9d0b,CUST_01512,2026-01-25,account,Can I downgrade my plan and keep my data?,open,high,14.0
0202470a-1de6-4c8f-81c3-40c4c22dfbd1,CUST_01513,2025-09-06,billing,I was charged twice this month and need a refund immediately.,pending,high,14.0
8c37b951-d83b-421e-90dd-205a94a17c98,CUST_01513,2025-08-08,feature,Is there a way to export data to Excel automatically?,open,high,1.0
f71b5004-81e3-4cea-9c4a-22fc2d13cd63,CUST_01513,2026-02-07,account,How do I add a second user to my account?,resolved,high,
5d808265-cec3-444a-b947-a2d3137adc8e,CUST_01513,2025-07-19,feature,Can you add support for multiple currencies?,resolved,high,13.0
276b971d-54ef-4833-ba9a-c0eddef59c1c,CUST_01513,2026-01-07,account,I need to update my business address and tax ID.,open,low,1.0
0d7a7154-04d3-455d-9a53-672cc26984d6,CUST_01513,2025-08-22,billing,I cancelled but was still billed. Please reverse this charge.,resolved,high,7.0
ad073825-4022-4e19-a035-98fbfb4e57e3,CUST_01513,2026-05-13,feature,Is there a way to export data to Excel automatically?,open,medium,
299a5c2c-a7fd-47ef-b8f7-87015e2fe88f,CUST_01513,2025-09-21,billing,I cancelled but was still billed. Please reverse this charge.,open,high,2.0
81ff8c8b-d28f-4fcf-ac7d-4600c5c2a7a9,CUST_01514,2026-01-03,feature,Is there a way to export data to Excel automatically?,resolved,low,13.0
d7dc994d-2748-4da6-9596-f757442bdf39,CUST_01514,2025-08-27,technical,The app crashes every time I try to run payroll.,resolved,high,
29631d03-82ef-48a8-be0d-5543f515a872,CUST_01514,2025-10-29,account,How do I add a second user to my account?,pending,low,9.0
d9de03c7-a545-46f4-a5e9-2daf0bd8ab85,CUST_01515,2025-08-12,technical,The app crashes every time I try to run payroll.,open,low,5.0
b19cdbb6-7757-4f05-8f01-3ce4c376be50,CUST_01515,2026-04-27,account,How do I export all my data before cancelling?,pending,high,14.0
6626e049-135d-455a-b254-4fe5d5c86ece,CUST_01515,2024-11-24,billing,Why did my subscription price increase without notice?,open,high,12.0
8ce5aa9d-7d38-494f-95a2-fc089472e70f,CUST_01516,2024-11-18,account,How do I add a second user to my account?,resolved,medium,
e2fd4a60-b243-4d3f-96bc-6ab706023f41,CUST_01517,2026-05-19,technical,The app crashes every time I try to run payroll.,pending,medium,5.0
4c0b83d1-8797-41fe-b8f9-6f2cf08400de,CUST_01517,2025-09-21,feature,Please add a dark mode to the dashboard.,resolved,high,
fc5c9a9e-e38f-4f57-ac1e-706d17e17c46,CUST_01519,2026-04-26,account,I need to update my business address and tax ID.,pending,high,14.0
afcd8989-b136-4312-a35b-dd22762eb780,CUST_01519,2026-05-08,technical,My bank connection keeps disconnecting every few days.,pending,medium,12.0
399c09ec-402d-4f16-b09f-28417ad1276f,CUST_01521,2026-01-23,billing,"My invoice shows the wrong amount, please help.",pending,high,12.0
956b9f3a-3526-45de-8b76-40defb0f421d,CUST_01521,2026-05-10,technical,"I cannot log in to my account, password reset is not working.",pending,high,10.0
8d1606c6-d724-4468-8673-c4fa33edefe6,CUST_01521,2025-03-26,feature,Is there a way to export data to Excel automatically?,open,low,
d6674df3-024d-4e90-b0e4-ed1ba4922e81,CUST_01521,2026-02-07,account,How do I add a second user to my account?,pending,medium,6.0
815be924-2f88-4ef2-b93a-8b4def3cf93d,CUST_01522,2026-02-02,feature,I need the ability to set recurring transactions.,open,medium,9.0
70eb8700-971a-43d4-b78c-d23c1a43f39b,CUST_01522,2025-04-27,feature,Can you add support for multiple currencies?,open,high,8.0
ff84c151-ad4f-4bb1-b754-1d388a975636,CUST_01522,2025-01-19,account,How do I add a second user to my account?,resolved,high,14.0
2df828a7-723e-49aa-823e-02f0b5cb64aa,CUST_01523,2026-04-01,feature,Is there a way to export data to Excel automatically?,resolved,high,12.0
be4f38de-de3c-4ff8-a051-babea86901d1,CUST_01523,2026-03-03,feature,Can you add support for multiple currencies?,resolved,medium,3.0
abd3226a-bb77-48ea-95c1-111818af9caa,CUST_01523,2026-05-05,technical,The app crashes every time I try to run payroll.,resolved,medium,
bc1daf47-dab3-4843-a79e-b88bea283b67,CUST_01523,2026-03-06,technical,"I cannot log in to my account, password reset is not working.",resolved,medium,1.0
323e6bd4-59da-4d53-98d6-57ee811da6d4,CUST_01524,2025-11-21,billing,I was charged twice this month and need a refund immediately.,pending,medium,7.0
52efe27f-5fae-45b2-b903-d59c22b83dc9,CUST_01524,2025-01-18,feature,Is there a way to export data to Excel automatically?,open,high,12.0
f9e8d900-9b94-471e-91c3-5660eb653219,CUST_01524,2025-07-07,technical,Reports are not loading and just show a blank screen.,pending,high,
3ffabed1-cbb9-4452-b54e-059e82824326,CUST_01524,2025-08-09,billing,I was charged twice this month and need a refund immediately.,open,high,
24cca5f0-c5a0-4cf1-8fbd-4384f657bb66,CUST_01524,2026-03-04,billing,I was charged twice this month and need a refund immediately.,resolved,high,12.0
727719dc-f2da-431a-a53e-9590d2bcebab,CUST_01524,2025-08-11,technical,"I cannot log in to my account, password reset is not working.",open,low,7.0
4365232a-74a1-45e1-8a23-e08c549bc123,CUST_01524,2025-09-07,technical,My bank connection keeps disconnecting every few days.,open,low,13.0
e8b74a18-df1f-4035-a9b8-08838cc47b37,CUST_01525,2025-09-12,feature,Can you add support for multiple currencies?,pending,medium,6.0
8e83f819-d80d-4e15-af9c-5ea21668d74b,CUST_01527,2025-12-17,technical,"I cannot log in to my account, password reset is not working.",open,medium,
68001c9d-14ea-4fef-82bf-e7e409878b9f,CUST_01528,2025-04-20,feature,Is there a way to export data to Excel automatically?,open,high,9.0
51b28150-3a1e-4b39-a92d-332b3098c0e8,CUST_01528,2026-03-23,feature,Please add a dark mode to the dashboard.,pending,high,
0dc312e3-a762-4ee5-8e9f-f994a6efd036,CUST_01529,2025-07-04,feature,Can you add support for multiple currencies?,open,high,
93f9f90b-a2c8-4466-8c02-cac087a17161,CUST_01529,2026-03-22,billing,I cancelled but was still billed. Please reverse this charge.,resolved,low,6.0
3dcbcc2f-4643-476c-8a8e-a59e43b0a9cd,CUST_01529,2025-11-04,account,Can I downgrade my plan and keep my data?,open,high,6.0
74d31d79-b624-4a8a-9cde-b146130caf81,CUST_01529,2024-10-12,technical,"I cannot log in to my account, password reset is not working.",resolved,medium,14.0
1adf1698-79cd-4b05-bc96-c55b7cb331c8,CUST_01532,2026-03-21,technical,"I cannot log in to my account, password reset is not working.",open,high,
85d30384-06f7-41bf-bf21-3732744fc46c,CUST_01532,2025-10-02,billing,I cancelled but was still billed. Please reverse this charge.,pending,high,9.0
090a2b10-dab6-44ce-9d25-42f8fdf10817,CUST_01533,2025-03-11,billing,I cancelled but was still billed. Please reverse this charge.,pending,medium,7.0
f8efa711-7d67-49b0-ae4b-5aba5e570d10,CUST_01533,2026-03-08,technical,The app crashes every time I try to run payroll.,open,medium,8.0
dab3bb9e-6093-434f-a635-a7af3c6ff0e4,CUST_01534,2026-04-04,billing,I cancelled but was still billed. Please reverse this charge.,pending,medium,3.0
ed7e25df-fb80-4882-906f-db3c6ad4f2f1,CUST_01534,2026-04-11,technical,Reports are not loading and just show a blank screen.,open,medium,
5cebcaa5-380a-44a0-a6d4-f1c3d1ae1c53,CUST_01534,2026-02-13,account,How do I export all my data before cancelling?,pending,medium,4.0
55c29a78-e5e9-4d4e-a7cb-79f41d4515e2,CUST_01534,2025-10-30,billing,I was charged twice this month and need a refund immediately.,pending,medium,4.0
3175762d-7dfc-4c4b-9065-9ca39346310f,CUST_01535,2026-04-16,technical,Reports are not loading and just show a blank screen.,resolved,low,9.0
f76aa9a3-a48e-4038-8f17-92aa22ac9f6b,CUST_01536,2026-03-21,feature,I need the ability to set recurring transactions.,pending,low,9.0
ad2f438f-c355-465f-b022-af4ba20033a6,CUST_01537,2026-04-15,billing,I cancelled but was still billed. Please reverse this charge.,resolved,high,7.0
1a64c144-b67e-4385-a4b3-23b0fcf442ff,CUST_01537,2025-11-20,feature,Can you add support for multiple currencies?,open,low,2.0
67c2c912-e302-4ab9-8d29-203eac59c71d,CUST_01537,2026-04-19,feature,Can you add support for multiple currencies?,open,medium,5.0
de2fee39-353c-4858-b411-de73a6a29494,CUST_01539,2026-01-09,technical,The app crashes every time I try to run payroll.,open,low,9.0
1bc26983-a4e4-4b38-8a1a-8925832a5e4c,CUST_01540,2026-05-09,account,Can I downgrade my plan and keep my data?,resolved,high,
7b0b6cfa-4349-4a0e-b6b6-ad855c711e01,CUST_01540,2026-05-10,billing,I was charged twice this month and need a refund immediately.,pending,high,6.0
a370a05e-2ade-45eb-a7b9-355d337a4448,CUST_01540,2026-04-16,billing,"My invoice shows the wrong amount, please help.",resolved,medium,
6baf615a-34d2-4ebc-b29b-cf87c5841138,CUST_01541,2025-09-27,account,Can I downgrade my plan and keep my data?,resolved,medium,7.0
7779c821-7e1d-4e09-837e-4c63a27f97c2,CUST_01541,2025-06-20,feature,I need the ability to set recurring transactions.,pending,medium,
e4993a7c-0748-41f2-8afb-97e7ae3a31ab,CUST_01541,2025-03-18,feature,Please add a dark mode to the dashboard.,resolved,high,5.0
697f54fc-5290-4c81-aeaf-a9675ee021e6,CUST_01542,2026-03-09,billing,Why did my subscription price increase without notice?,resolved,medium,7.0
95d746af-d6b4-4d3e-8fab-57d5a5273b0e,CUST_01542,2025-11-17,billing,Why did my subscription price increase without notice?,open,high,
3c8b6e72-a7b1-498b-b104-1d287442aa12,CUST_01542,2026-02-24,account,How do I export all my data before cancelling?,pending,high,
28bf31ac-559a-48b7-a72a-112ec8891aa8,CUST_01542,2026-05-16,technical,The app crashes every time I try to run payroll.,pending,low,6.0
d7a64728-c398-41f1-981e-0b9980e5b7dc,CUST_01543,2026-03-10,billing,I was charged twice this month and need a refund immediately.,pending,low,12.0
36623d25-3607-4144-82ef-fc84a2287e89,CUST_01543,2025-12-22,technical,"I cannot log in to my account, password reset is not working.",pending,low,9.0
fb578506-9a70-4383-995b-7dccccb52e3f,CUST_01543,2025-11-07,feature,I need the ability to set recurring transactions.,open,high,5.0
a2cf62c1-406f-4a98-b950-1ec9aa2d9a23,CUST_01543,2026-01-15,account,Can I downgrade my plan and keep my data?,open,low,9.0
d6d62aa0-2f79-4679-905f-929410e6fd98,CUST_01545,2024-12-27,account,Can I downgrade my plan and keep my data?,pending,low,6.0
89e8809b-1fab-4bb2-831f-dee438142dff,CUST_01545,2025-01-22,account,I need to update my business address and tax ID.,resolved,medium,9.0
67e3cb39-a81c-4353-848c-bda5541d9ba6,CUST_01545,2025-09-02,billing,"My invoice shows the wrong amount, please help.",resolved,low,8.0
69613b8b-225d-4286-8d57-858a3a8dd021,CUST_01547,2025-11-09,account,Can I downgrade my plan and keep my data?,pending,low,
9696bf55-bd46-4a54-842e-5200f860c369,CUST_01547,2026-03-07,technical,My bank connection keeps disconnecting every few days.,open,high,10.0
def1c6e6-248d-45b7-b107-f24ab2163f5e,CUST_01547,2025-08-06,account,How do I add a second user to my account?,pending,high,2.0
a1ad7367-9fca-4650-8385-1e0e993ed265,CUST_01547,2025-12-20,billing,I was charged twice this month and need a refund immediately.,pending,high,
